term_id,source_lang,target_lang,source_term,target_term,domain,priority,alias,note,status
en_0163,en,zh,pendulum test,摆锤试验,testing,high,pendulum impact test,R17附件测试术语,active
en_0164,en,zh,dynamic performance,动态性能,testing,medium,dynamic performance test,R17头枕动态测试,active
en_0165,en,zh,BioRID II UN,BioRID II UN假人,testing,medium,BioRID;BioRID II,后碰假人名称，通常保留英文并补“假人”,active
en_0166,en,zh,50th percentile male,第50百分位男性,testing,medium,50th percentile male dummy,测试假人规格,active
en_0167,en,zh,injury criteria,伤害指标,testing,high,injury criterion,R17动态性能判据,active
en_0168,en,zh,upper neck,上颈部,testing,medium,upper-neck,伤害指标部位,active
en_0169,en,zh,lower neck,下颈部,testing,medium,lower-neck,伤害指标部位,active
en_0170,en,zh,shear force,剪切力,testing,medium,shear,颈部伤害指标,active
en_0171,en,zh,flexion,屈曲,testing,medium,flexion moment,颈部弯矩术语,active
en_0172,en,zh,extension,伸展,testing,medium,extension moment,颈部弯矩术语,active
en_0173,en,zh,rebound phase,反弹阶段,testing,medium,rebound,动态测试阶段术语,active
en_0174,en,zh,displaced luggage,移位行李,vehicle_safety,high,luggage displacement,R17行李位移防护术语,active
en_0175,en,zh,protection against displaced luggage,防止行李移位伤害,vehicle_safety,high,luggage displacement protection,R17乘员保护术语,active
en_0176,en,zh,test block,试验块,testing,medium,test blocks,R17行李位移试验,active
en_0177,en,zh,locking mechanism,锁止机构,seat_headrest,high,locking mechanisms,座椅靠背锁止结构,active
en_0178,en,zh,non-use position,非使用位置,seat_headrest,high,non use position,R17头枕特殊位置,active
en_0179,en,zh,automatic return,自动回位,seat_headrest,medium,auto return,非使用位置判定方式,active
en_0180,en,zh,human surrogate,人体替代物,testing,medium,human surrogate occupant,非使用位置测试对象,active
en_0181,en,zh,5th percentile adult female,第5百分位成年女性,testing,medium,5th percentile female,R17/R16测试对象,active
en_0182,en,zh,warning,警告,vehicle_safety,low,warning signal,通用安全术语,active
en_0183,en,zh,electric power train,电力传动系统,ev_safety,high,electric drivetrain,R100核心术语,active
en_0184,en,zh,Rechargeable Electrical Energy Storage System,可充电储能系统,ev_safety,high,REESS,R100核心术语,active
en_0185,en,zh,REESS,可充电储能系统,ev_safety,high,Rechargeable Electrical Energy Storage System,R100核心缩写,active
en_0186,en,zh,vehicle electrical safety,车辆电气安全,ev_safety,high,electrical safety,R100 Part I术语,active
en_0187,en,zh,high voltage,高电压,ev_safety,high,HV,R100核心术语,active
en_0188,en,zh,high voltage bus,高压母线,ev_safety,high,HV bus,R100电气安全核心术语,active
en_0189,en,zh,high voltage component,高压部件,ev_safety,high,high voltage components,R100电气安全术语,active
en_0190,en,zh,live part,带电部件,ev_safety,high,live parts,防触电要求核心术语,active
en_0191,en,zh,direct contact,直接接触,ev_safety,high,protection against direct contact,R100防触电术语,active
en_0192,en,zh,indirect contact,间接接触,ev_safety,high,protection against indirect contact,R100防触电术语,active
en_0193,en,zh,electrical shock,电击,ev_safety,high,electric shock,防触电安全术语,active
en_0194,en,zh,protection against electrical shock,防电击保护,ev_safety,high,protection against electric shock,R100安全要求,active
en_0195,en,zh,barrier,遮栏,ev_safety,high,barriers,R100直接接触防护术语,active
en_0196,en,zh,enclosure,外壳,ev_safety,high,enclosures,R100直接接触防护术语,active
en_0197,en,zh,solid insulator,固体绝缘体,ev_safety,medium,solid insulators,R100绝缘防护术语,active
en_0198,en,zh,connector,连接器,ev_safety,high,connectors,高压连接部件,active
en_0199,en,zh,service disconnect,维修断开装置,ev_safety,high,service disconnect device,R100高压维修安全装置,active
en_0200,en,zh,protection degree,防护等级,ev_safety,high,IP rating;IP Ratings,R100 IPXXB/IPXXD术语,active
en_0201,en,zh,IPXXB,IPXXB防护等级,ev_safety,high,IPXXB,通常保留原文并补充防护等级,active
en_0202,en,zh,IPXXD,IPXXD防护等级,ev_safety,high,IPXXD,通常保留原文并补充防护等级,active
en_0203,en,zh,passenger compartment,乘客舱,vehicle_general,high,passenger cabin,R100防护位置术语,active
en_0204,en,zh,luggage compartment,行李舱,vehicle_general,medium,luggage area,R100防护位置术语,active
en_0205,en,zh,orange outer covering,橙色外覆层,ev_safety,medium,orange covering,高压线束识别要求,active
en_0206,en,zh,exposed conductive part,外露可导电部分,ev_safety,high,exposed conductive parts,R100间接接触防护核心术语,active
en_0207,en,zh,electrical chassis,电底盘,ev_safety,high,electric chassis,R100电位均衡术语,active
en_0208,en,zh,galvanically connected,电气连接,ev_safety,medium,galvanic connection,法规中也可译为“电连接”,active
en_0209,en,zh,earth ground,保护接地,ev_safety,medium,ground;earth grounding,充电安全语境,active
en_0210,en,zh,isolation resistance,绝缘电阻,ev_safety,high,insulation resistance,R100核心术语,active
en_0211,en,zh,isolation resistance monitoring system,绝缘电阻监测系统,ev_safety,high,insulation resistance monitoring system,R100燃料电池/高压系统术语,active
en_0212,en,zh,working voltage,工作电压,ev_safety,high,operating voltage,R100定义术语,active
en_0213,en,zh,DC bus,直流母线,ev_safety,high,direct current bus,R100电气系统术语,active
en_0214,en,zh,AC bus,交流母线,ev_safety,high,alternating current bus,R100电气系统术语,active
en_0215,en,zh,external power supply,外部电源,ev_safety,medium,external electric power supply,R100适用范围术语,active
en_0216,en,zh,charging interlock,充电互锁,ev_safety,high,charger interlock,R100防误移动要求,active
en_0217,en,zh,active driving possible mode,可行驶模式,ev_safety,high,active driving mode,R100核心车辆状态术语,active
en_0218,en,zh,startup indication,启动指示,ev_safety,medium,start-up indication,R100车辆状态提示,active
en_0219,en,zh,accidental movement,意外移动,ev_safety,high,unintended movement,R100防误移动要求,active
en_0220,en,zh,state of charge,荷电状态,ev_safety,high,SOC,电池状态术语,active
en_0221,en,zh,low energy warning,低能量警告,ev_safety,medium,low SOC warning,R100驾驶员提示术语,active
en_0222,en,zh,traction battery,牵引蓄电池,ev_safety,high,traction batteries,R100电池类型术语,active
en_0223,en,zh,thermal management,热管理,ev_safety,high,thermal management system,REESS参数术语,active
en_0224,en,zh,thermal runaway,热失控,ev_safety,high,cell thermal runaway,R100 03系列核心术语,active
en_0225,en,zh,thermal propagation,热蔓延,ev_safety,high,thermal propagation within REESS,R100 03系列核心术语,active
en_0226,en,zh,thermal event,热事件,ev_safety,high,thermal safety event,R100热安全警告术语,active
en_0227,en,zh,thermal event warning,热事件警告,ev_safety,high,thermal warning,R100 03系列新增要求,active
en_0228,en,zh,flammable electrolyte,易燃电解液,ev_safety,high,flammable electrolyte,R100热蔓延场景术语,active
en_0229,en,zh,hazardous environment,危险环境,ev_safety,high,hazardous conditions,R100热蔓延乘员保护术语,active
en_0230,en,zh,advance warning,提前警告,ev_safety,high,early warning,R100热蔓延5分钟警告要求,active
en_0231,en,zh,egress,撤离,ev_safety,medium,escape,热事件乘员撤离语境,active
en_0232,en,zh,risk reduction analysis,风险降低分析,ev_safety,high,risk analysis,R100安全论证资料,active
en_0233,en,zh,FMEA,失效模式及影响分析,ev_safety,medium,Failure Mode and Effects Analysis,安全分析方法,active
en_0234,en,zh,safety concept,安全概念,ev_safety,high,safety concept description,R100审批资料术语,active
en_0235,en,zh,power circuit,动力电路,ev_safety,medium,power circuit diagram,R100文件资料术语,active
en_0236,en,zh,vibration test,振动试验,testing,high,vibration,R100 REESS测试,active
en_0237,en,zh,thermal shock and cycling,热冲击和循环,testing,medium,thermal cycling,R100 REESS测试,active
en_0238,en,zh,mechanical shock,机械冲击,testing,medium,mechanical shock test,R100 REESS测试,active
en_0239,en,zh,mechanical integrity,机械完整性,testing,medium,mechanical integrity test,R100挤压类试验,active
en_0240,en,zh,crush test,挤压试验,testing,high,crush,R100机械完整性试验,active
en_0241,en,zh,fire resistance,耐火性,testing,medium,fire resistance test,R100 REESS火烧试验,active
en_0242,en,zh,external short circuit,外部短路,testing,high,external short circuit test,R100电安全测试,active
en_0243,en,zh,overcharge protection,过充电保护,testing,high,over-charge protection,R100电池保护测试,active
en_0244,en,zh,over-discharge protection,过放电保护,testing,high,overdischarge protection,R100电池保护测试,active
en_0245,en,zh,over-temperature protection,过温保护,testing,high,overtemperature protection,R100电池保护测试,active
en_0246,en,zh,overcurrent protection,过电流保护,testing,high,over-current protection,R100电池保护测试,active
en_0247,en,zh,electrolyte leakage,电解液泄漏,ev_safety,high,electrolyte leak,R100测试判据,active
en_0248,en,zh,rupture,破裂,testing,medium,rupture of REESS,R100测试判据,active
en_0249,en,zh,fire,起火,testing,medium,fire occurrence,R100测试判据,active
en_0250,en,zh,explosion,爆炸,testing,medium,explosion occurrence,R100测试判据,active
en_0251,en,zh,gas-tight enclosure,气密舱,testing,medium,SHED,氢排放试验设备,active
en_0252,en,zh,hydrogen emissions,氢排放,ev_safety,medium,hydrogen emission,R100开放式牵引蓄电池术语,active
en_0253,en,zh,open-type traction battery,开放式牵引蓄电池,ev_safety,medium,open type traction battery,R100氢排放语境,active
en_0254,en,zh,hydrogen accumulation,氢气积聚,ev_safety,medium,hydrogen buildup,R100气体管理术语,active
en_0255,en,zh,ventilation,通风,ev_safety,low,ventilation system,氢气管理要求,active
en_0256,en,zh,gas management,气体管理,ev_safety,medium,gas management system,REESS安装要求,active
en_0257,en,zh,Jointed Test Finger,铰接试指,testing,high,jointed test finger,IPXXB测试工具,active
en_0258,en,zh,Test Wire,试验线,testing,medium,test wire,IPXXD测试工具,active
en_0259,en,zh,potential equalization,电位均衡,ev_safety,high,potential equalization verification,R100附件4术语,active
en_0260,en,zh,resistance measurement,电阻测量,testing,medium,resistance measurement method,R100测试方法术语,active
en_0261,en,zh,internal resistance,内阻,ev_safety,medium,internal resistance of voltmeter,绝缘电阻测量语境,active
en_0262,en,zh,nominal voltage,标称电压,ev_safety,high,rated voltage,REESS参数术语,active
en_0263,en,zh,nominal capacity,标称容量,ev_safety,medium,capacity,R100 REESS资料字段,active
en_0264,en,zh,electric motor,电机,ev_safety,high,traction motor,电力传动系统组成,active
en_0265,en,zh,traction motor,驱动电机,ev_safety,high,electric traction motor,电力传动系统组成,active
en_0266,en,zh,maximum net power,最大净功率,ev_safety,medium,max net power,电机参数术语,active
en_0267,en,zh,fuel cell,燃料电池,ev_safety,medium,fuel-cell,R100定义和要求相关术语,active
en_0268,en,zh,cooling system,冷却系统,ev_safety,low,cooling system type,REESS/燃料电池资料术语,active
en_0269,en,zh,energy conversion system,能量转换系统,ev_safety,medium,energy conversion systems,电力传动系统组成,active
en_0270,en,zh,electronic converter,电子变换器,ev_safety,medium,electronic converters,电力传动系统组成,active
en_0271,en,zh,wiring,线束,ev_safety,medium,wiring harness,电力传动系统组成,active
en_0272,en,zh,charging system,充电系统,ev_safety,high,charging systems,电力传动系统组成,active
en_0273,en,zh,battery casing,电池壳体,ev_safety,medium,casing material,REESS资料术语,active
en_0274,en,zh,cell,单体电池,ev_safety,high,battery cell,热失控和热蔓延核心术语,active
en_0275,en,zh,single cell internal short circuit,单体电池内部短路,ev_safety,high,internal short circuit of a single cell,R100热蔓延触发条件,active
en_0276,en,zh,mitigation strategy,缓解策略,ev_safety,medium,mitigation strategies,R100安全论证术语,active
